id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
584927781936568136,Bright & Airy Elwood Apartment in Prime position,19727751,Arielle,,Port Phillip,-37.88309,144.99093,Entire home/apt,,6,0,,,1,0,0,
584972201568146902,Lovely bedroom close to Albert Park-St Kilda Beach,218773093,Paula Andrea,,Port Phillip,-37.8509,144.97987,Private room,,2,5,2023-12-15,0.17,2,0,2,
584987565565029785,Poets Retreat,125086120,Holly,,Port Phillip,-37.87598,144.98842,Entire home/apt,130,1,119,2024-08-16,4.00,8,304,50,
585012420658615014,Comfortable room close to shops and everything,266721118,Richard,,Boroondara,-37.813347,145.083969,Private room,85,1,3,2022-06-12,0.10,2,365,0,
585032829763166230,Comfortable room close to shops and everything,266721118,Richard,,Boroondara,-37.813347,145.083969,Private room,75,1,6,2022-06-13,0.21,2,365,0,
585048245056532423,Two Bedroom Standard at Manhattan Apts Glen Iris,372493945,Manhattan,,Stonnington,-37.85375,145.04355,Entire home/apt,183,28,1,2023-01-22,0.05,7,38,0,
585225766542685427,Comfortable home away from home. Melbourne Bayside,21545343,Yelena,,Glen Eira,-37.93117,145.05864,Entire home/apt,115,2,34,2024-07-17,1.17,5,229,11,
585260425111236478,Urban Studio Apartment on Collins St CBD,126194937,Jamie,,Melbourne,-37.817665100097656,144.9579620361328,Entire home/apt,,365,95,2024-04-27,3.18,4,0,22,
585563683028937589,Lovely 1 bedroom apartment in the best location,313221992,Jatin,,Melbourne,-37.82408,144.96496,Entire home/apt,200,2,20,2023-03-04,0.68,1,362,0,
585613997686452147,Home away from home- Close to CBD & Airport,255866936,Jayson,,Melton,-37.69371,144.748108,Entire home/apt,290,2,30,2024-07-07,1.02,1,313,10,
585770869430968639,Cheerful huge home in Truganina,46991828,Moe,,Wyndham,-37.844757,144.725006,Entire home/apt,214,3,54,2024-06-26,1.84,1,74,8,
585794261266822965,名校区豪华别墅富人区安全有保障。,450245007,Annie,,Manningham,-37.761909437212466,145.16564014712645,Entire home/apt,345,1,0,,,1,268,0,
585942288088361572,Spacious&Cozy 2 bedroom City Point Melbourne Apt,157873105,Aaron,,Melbourne,-37.81583,144.95335,Entire home/apt,159,2,81,2024-08-21,2.97,44,83,26,
586306713743889529,Comfy and Cozy Nest,289996106,Paul,,Frankston,-38.086056,145.205765,Private room,,2,10,2024-01-25,0.34,1,0,2,
586336297020024139,"Suit 1 person, pvt bedrm, in shared appt.",52192080,Innes,,Stonnington,-37.85109,145.01137,Private room,55,7,23,2024-06-03,0.97,3,22,13,
586500447754109622,Stylish 2-bedroom home with office and large yard,25523448,Georgia,,Moreland,-37.75234,144.97671,Entire home/apt,,365,0,,,1,358,0,
586541509090051754,Contemporary Luxe House in Prime Location,19322142,Laura,,Melbourne,-37.79375,144.97479,Entire home/apt,650,6,0,,,1,358,0,
586541955971165765,Cheerful Master Ensuite with Free Parking,37652327,Max,,Whitehorse,-37.85541,145.14121,Private room,99,3,4,2024-01-22,0.14,6,365,1,
586550495030190239,Two Bedroom Deluxe at Manhattan Apts Glen Iris,372493945,Manhattan,,Stonnington,-37.85222,145.04371,Entire home/apt,,28,0,,,7,2,0,
586573481241705190,Adorable 1 bedroom place with free parking,269401381,Sam,,Wyndham,-37.84413,144.72167,Private room,45,1,21,2024-09-04,0.77,10,364,14,
586595562029238581,Two Bedroom Premier at Manhattan Apts Glen Iris,372493945,Manhattan,,Stonnington,-37.85205,145.04327,Entire home/apt,215,28,0,,,7,44,0,
586631481539075773,Beachside Bliss in Elwood,59073276,Jen,,Port Phillip,-37.88537,144.98405,Entire home/apt,230,2,2,2024-03-24,0.24,1,68,2,
586649757257478742,"Leafy, bright apartment in bustling  St Kilda",16063505,Martina,,Port Phillip,-37.87237,144.98752,Entire home/apt,235,9,4,2024-03-25,0.14,1,311,1,
586709442258446086,"Elegant Art Deco. Fitzroy Gardens, City + MCG walk",38704544,Jo,,Melbourne,-37.81298,144.98529,Entire home/apt,174,2,137,2024-08-19,4.62,2,285,42,
587053910142881792,Yarra Valley dream country escape,147830908,Katrina,,Yarra Ranges,-37.53413,145.42872,Entire home/apt,413,2,3,2023-09-03,0.10,1,264,0,
587075731947635455,Cozy 2 Beds Apartment In Fitzroy with Parking,189844977,Angela,,Yarra,-37.80105,144.98111,Entire home/apt,156,2,90,2024-08-20,3.04,40,22,30,
587086650001672707,Private Holiday Home With Rain Forest Creek View,440473710,Vick,,Cardinia,-37.92857360839844,145.50863647460938,Entire home/apt,,2,22,2024-08-29,0.91,1,351,10,
587094424087522407,River's Edge  Luxury  With Sweeping Views,450519011,Tina,,Moonee Valley,-37.7861213684082,144.90489196777344,Entire home/apt,401,4,69,2024-08-26,2.35,1,184,29,
587094811941443681,Spacious room close to airport with aircon & wifi,447995996,John,,Brimbank,-37.71648,144.87778,Private room,89,1,16,2024-03-31,0.58,2,365,1,
587096446312532557,Amzing  Ocean View On THE Beach City Location,310103509,Sharon Ping,,Port Phillip,-37.83966,144.92749,Entire home/apt,214,3,32,2024-07-10,1.07,1,70,5,
587121598708886822,Resort Living in the Heart of Box Hill,443935503,Melissa,,Whitehorse,-37.81657,145.11955,Entire home/apt,,365,82,2024-03-21,2.79,2,0,21,
587192251290084754,Studio at La Collina,21163205,Peter,,Yarra Ranges,-37.78529130375338,145.47155572629396,Entire home/apt,160,1,48,2024-09-01,4.69,1,244,48,
587353148761903733,Relaxing Healesville Suite with Free Breakfast,61900189,James,,Yarra Ranges,-37.66506,145.5112,Private room,139,1,49,2024-08-31,1.74,1,232,6,
587358595191110866,Amazing Location with Great Views,64375223,Emily,,Melbourne,-37.81438,144.95251,Entire home/apt,319,3,48,2023-07-06,1.66,1,66,0,
587422501251417051,"Snug 2 Bedroom Apartment In Southbank, Melb",138649185,Apac,,Melbourne,-37.82118,144.96473,Entire home/apt,,3,0,,,32,359,0,
587428182427752630,"Modern, stylish apartment in heart of Collingwood",45044678,Candice,,Yarra,-37.806202,144.985458,Entire home/apt,277,3,7,2022-05-23,0.24,1,347,0,
587511792519996869,Lovely one-bedroom apartment with parking,450601005,Sarah,,Yarra,-37.79648,144.987,Entire home/apt,109,1,42,2024-08-30,1.42,1,243,16,
587816308239685577,❤️of Southbank ⭐️ Parking⭐️Balcony ⭐️Views⭐️WiFi⭐️,135947932,Meary,,Melbourne,-37.8255,144.962128,Entire home/apt,133,1,142,2024-08-23,4.77,11,109,56,
557055060660148650,Snug St Kilda Apartment with Private Courtyard,279001183,MadeComfy,,Port Phillip,-37.8599044,144.9886634,Entire home/apt,130,3,11,2024-08-09,0.35,224,354,2,
557359332657701321,Cheerful 2-bedroom Victorian-era cottage,10862852,Sreeju,,Yarra,-37.81361,144.99178,Entire home/apt,,2,43,2024-06-10,1.60,1,0,15,
557421821093428706,"Private 1 bed apt, 1 min to train, cafes, shops",55432365,Letitia,,Hobsons Bay,-37.84242630004883,144.8839569091797,Entire home/apt,109,3,29,2024-08-04,0.94,4,76,8,
557447854994580978,3B1Bath Family Love Comfortable Apt@Burwood,142325689,Domo,,Whitehorse,-37.85197,145.12399,Entire home/apt,,14,2,2022-05-08,0.07,23,0,0,
557534111795528776,KozyGuru | Docklands | Modern 1 Bed Apt,158144181,Megan,,Melbourne,-37.8204,144.95362,Entire home/apt,116,1,95,2024-08-26,3.05,24,76,28,
557541826034943049,Live the Seaside Lifestyle in Modern St. Kilda Gem,431039793,Yudo,,Port Phillip,-37.868141,144.978149,Entire home/apt,90,2,56,2024-08-08,1.81,45,312,17,
557597074801924261,Edgars Creek Retreat - Leafy 2 Bed Unit in Coburg,22387026,Derryn,,Moreland,-37.72533,144.98291,Entire home/apt,175,2,54,2024-09-05,1.83,1,38,21,
557703862168484547,Spacious Malvern Retreat,5873069,Ally And Chris,,Stonnington,-37.864555,145.047241,Entire home/apt,190,2,69,2024-09-03,2.27,1,293,26,
558091372603223824,"Modern Ascot Vale home close to cafes, bars & PT",4810895,Renae,,Moonee Valley,-37.77585,144.91453,Entire home/apt,325,3,12,2024-07-14,0.42,1,139,3,
558112155874768194,"Bright & Cozy Apartment in CBD + location, netflix",104431444,James,,Melbourne,-37.80759,144.95819,Entire home/apt,88,3,46,2024-06-27,1.49,58,34,13,
558150865012890261,Lovely round-bed and a single bed with pool & gym,105267238,Celia,,Moonee Valley,-37.76463,144.92133,Entire home/apt,,1,13,2024-08-05,1.91,2,0,13,
558391892478970209,Exceptional Fitzroy space with 5-star view,3932582,Ky,,Yarra,-37.8036,144.9752,Entire home/apt,356,5,4,2024-04-07,0.13,1,135,1,
558415827898120480,Charming Fitzroy Terrace home w/ all amenities,2272333,Evie,,Yarra,-37.79642,144.98107,Entire home/apt,218,2,152,2024-08-11,4.91,1,50,60,
558862743270127419,Elwood Garden Oasis - Holiday at Home,23243898,Hayley,,Port Phillip,-37.88334,144.99357,Entire home/apt,,5,3,2022-12-04,0.14,1,0,0,
558893716499386709,Lovely sun-filled 1 bedroom Art Deco apartment,2701222,Seidy,,Port Phillip,-37.87186,144.99006,Entire home/apt,250,3,1,2024-02-20,0.15,1,83,1,
558927664649915671,"☞ Green chic living ●""luxury redefined""●Courtyard",135947932,Meary,,Boroondara,-37.820713,145.043198,Entire home/apt,186,5,77,2024-08-12,2.63,11,101,35,
558991636906259212,Beautiful heritage home close to everything,46615442,Priyanka,,Glen Eira,-37.86807,145.00181,Entire home/apt,,120,3,2022-04-24,0.10,1,0,0,
559212832756874586,Fully Equipped 1BR in Richmond-Mins from MCG!,393990420,James,,Yarra,-37.82267,144.98986,Entire home/apt,113,2,92,2024-08-23,3.41,10,191,40,
559540274510623193,Lovely 1 bedroom unit in Glen Iris,83811096,Nicole,,Stonnington,-37.85457,145.0536,Entire home/apt,150,7,19,2024-07-22,0.68,1,300,9,
559569170626172445,2 bed unit in the North near airport,22674932,Jessica,,Moreland,-37.70582,144.92779,Entire home/apt,,4,7,2023-09-16,0.23,1,3,1,
559625933538250489,‘Sunrise on Aura’ Apartment with stunning views.,49442258,Mish,,Melbourne,-37.820187,144.956467,Entire home/apt,198,2,25,2024-08-16,0.85,1,244,1,
559784680585684636,Lovely walk to Chadstone / Free Parking,159359229,Vicki,,Stonnington,-37.8912845,145.0882139,Entire home/apt,129,2,51,2024-08-25,2.35,1,21,30,
559960016754851686,The Evelyn Townhouse,333906333,Avi,,Monash,-37.91916,145.13253,Entire home/apt,1000,14,0,,,43,0,0,
559970046095932022,The Wordsworth Residence,333906333,Avi,,Kingston,-37.93739,145.13201,Entire home/apt,1000,7,0,,,43,0,0,
559977594545163138,The Moorabbin Townhouse,333906333,Avi,,Kingston,-37.93918,145.03814,Entire home/apt,1000,7,0,,,43,0,0,
560014560428970048,The Moorabbin Townhouse,333906333,Avi,,Kingston,-37.93918,145.03779,Entire home/apt,1000,14,0,,,43,0,0,
560020554357282603,The Blackburn Residence,333906333,Avi,,Monash,-37.90344,145.14179,Entire home/apt,1000,14,0,,,43,0,0,
571156329493267716,Creative Albert Park Oasis + Courtyard + Workspace,46819488,Emma,,Port Phillip,-37.84188,144.9507,Entire home/apt,,6,33,2023-08-26,1.10,3,0,0,
571196282430001543,Opposite St. Kilda Beach - 1 bed + study,45703692,Stacey,,Port Phillip,-37.87079,144.97759,Entire home/apt,1000,3,3,2022-09-30,0.10,1,90,0,
571220286043764333,Box Hill Center 2BR1BA view Balcony Wifi Parking,412803321,Fresh Onn,,Whitehorse,-37.81793,145.12357,Entire home/apt,152,2,49,2024-08-30,1.71,78,8,23,
571246324205174331,Cozy 2-bedroom apartment in an excellent location,47797507,Tanara,,Melbourne,-37.798748,144.953278,Entire home/apt,140,28,16,2024-08-01,0.60,1,210,7,
571246505499406391,"1BR+private ensuite,free parking,close Unimelb/CBD",320467824,Lilian,,Melbourne,-37.78508,144.94071,Private room,162,1,35,2022-08-10,1.15,3,365,0,
571375956671294330,Entire 2 Bedroom Residential Home. Close to beach,91693053,Gina,,Port Phillip,-37.83673,144.93612,Entire home/apt,429,3,1,2022-04-11,0.03,1,88,0,
571428713189253124,One Bed Deluxe Manhattan Apartment,438140226,Manhattan Caulfield North,,Glen Eira,-37.86435,145.02163,Entire home/apt,152,28,0,,,8,35,0,
571444176954931933,Supercomfy Brunswick apartment surrounded by parks,390190584,Jacquie,,Moreland,-37.76461,144.94928,Entire home/apt,164,2,91,2024-08-09,2.98,1,100,35,
571444294583959159,Manhattan Apt Caulfield North 2 Bed Standard,438140226,Manhattan Caulfield North,,Glen Eira,-37.86473,145.02,Entire home/apt,,28,0,,,8,24,0,
571446325461561394,Pet friendly bed garden apartment next to St kilda,50791537,Shauna,,Port Phillip,-37.87317,144.98586,Entire home/apt,170,2,67,2024-08-15,2.28,1,290,25,
571449212834767216,Manhattan Apt Caulfield North 2 Bed Deluxe,438140226,Manhattan Caulfield North,,Glen Eira,-37.8644,145.01995,Entire home/apt,,28,2,2023-12-26,0.10,8,24,1,
571458890947952942,Manhattan Apt Caulfield North 2 Bed Premier,438140226,Manhattan Caulfield North,,Stonnington,-37.8628,145.02009,Entire home/apt,,28,0,,,8,15,0,
571476935488474197,Freshwater Place 1 Bedroom Apt + Balcony,437212914,Southbank,,Melbourne,-37.82279,144.96098,Entire home/apt,234,28,2,2022-09-24,0.07,6,33,0,
571820339308703837,Lovely Centrally Located 1BD w/ Parking Space!,393990420,James,,Melbourne,-37.81059,144.98638,Entire home/apt,93,2,16,2022-09-23,0.54,10,346,0,
571863518762711149,Domi Rentals - The Third Residence,45356831,Domi,,Kingston,-37.93193,145.13408,Entire home/apt,403,6,11,2024-07-06,0.42,55,350,2,
571939251396494704,Healesville Shipping Container Home - Whole house,390749946,Paul,,Yarra Ranges,-37.60358,145.488571,Entire home/apt,914,1,103,2024-08-09,3.45,3,118,49,
571942838276734939,Comfortable home in the best location!,108712937,Nikki,,Yarra Ranges,-37.65613,145.51343,Entire home/apt,437,1,69,2024-07-19,2.36,2,310,24,
572106303737318862,Bright and light Kensington townhouse,6893600,Lauren,,Melbourne,-37.79084,144.93342,Entire home/apt,,2,3,2024-02-04,0.11,1,0,1,
572604993554593939,"Stunning, 3 bedroom CBD Treasure. Amazing View",120622114,Peter,,Melbourne,-37.809597,144.969223,Entire home/apt,,4,74,2023-09-30,2.70,15,0,3,
572627856699032583,Warby Views - 2 bdr cottage with valley views,3073591,Bri,,Yarra Ranges,-37.75426,145.70984,Entire home/apt,250,2,77,2024-08-11,2.55,1,163,23,
572668904760898692,"Views, 2Bdrm, 2 Acres, River- Riverlin Cottage",45481090,Josh & Carla,,Yarra Ranges,-37.737858,145.739334,Entire home/apt,138,1,62,2024-07-15,2.13,3,250,11,
572672254954081973,Armadale Elegance,17634490,Kim,,Stonnington,-37.85874,145.01827,Entire home/apt,620,1,18,2024-07-30,0.61,46,22,8,
572723617941706935,Entire 1BD beachside apartment with a balcony,415605803,Lawrence,,Port Phillip,-37.86701,144.98086,Entire home/apt,271,2,3,2023-12-10,0.31,1,146,3,
572734467737394277,Amazing Penthouse Overlooking Grand Prix track.,35831161,Sacha,,Port Phillip,-37.847866,144.9776,Entire home/apt,1000,7,0,,,1,90,0,
572741828542896583,Harbor view CBD one bedroom apt @ southern cross,351604033,Vivian,,Melbourne,-37.81406323951088,144.95281260745716,Entire home/apt,,1,86,2024-07-03,2.83,14,0,10,
572742241655735483,Luxury in South Melbourne,142171580,Graham,,Port Phillip,-37.83438146815866,144.95890624362,Entire home/apt,339,2,3,2024-08-18,1.45,1,303,3,
572829786304025673,Close to beach-Spacious Townhouse,4343873,Jerome,,Kingston,-38.05476,145.12532,Entire home/apt,361,4,4,2024-02-27,0.20,1,356,1,
573257317636574782,"Luxury Green, comfort living for your holiday.",123971439,Vilani,,Hume,-37.62218,144.87923,Entire home/apt,341,1,22,2024-06-14,0.82,3,337,9,
573311283410122566,"Modern, Stylish & Clean Apartment in Glen Huntly",374967077,Alicia,,Glen Eira,-37.88812,145.0427,Entire home/apt,95,15,6,2024-08-25,0.21,2,39,2,
573367433998949354,Residences | Lovely 1BR Apartment in Docklands,140421118,Danny,,Melbourne,-37.81426,144.94178,Entire home/apt,143,3,17,2024-08-29,0.56,23,42,4,
573376020848676931,Central St Kilda 2BR Apt Near Beach and Nightlife,90729398,Flexistayz,,Port Phillip,-37.86719,144.98193,Entire home/apt,135,1,7,2024-07-20,0.24,295,194,1,
573379435148812371,Central St Kilda 2BR Apt Near Beach and Nightlife,90729398,Flexistayz,,Port Phillip,-37.86583,144.98148,Entire home/apt,135,7,6,2024-02-11,0.22,295,171,1,
573382679382490379,Central St Kilda 2BR Apt Near Beach and Nightlife,90729398,Flexistayz,,Port Phillip,-37.86746,144.98346,Entire home/apt,135,7,9,2024-07-02,0.31,295,155,4,
573437209690429466,The Jaguar Home,333906333,Avi,,Kingston,-37.9324,145.13345,Entire home/apt,1000,6,0,,,43,0,0,
573555566901274409,"R6, 1 minute walk to BIG MALL, Cosy Clean & Tidy.",127811829,Grayce,,Wyndham,-37.87084,144.67829,Private room,46,1,136,2024-04-06,4.49,12,24,32,
573654092152869256,Cheerful 2-bedroom house in Carlton North,257897370,Canhui + Amanda,,Yarra,-37.78985,144.97014,Entire home/apt,146,1,313,2024-09-01,10.65,1,43,113,
573688089989393276,Lovely Apartment In Wonderful Windsor,312453052,Alicia,,Stonnington,-37.85437,144.99764,Entire home/apt,130,3,77,2024-08-26,2.56,19,62,31,
574214186008332090,Central 3 bedroom 2 bathroom 1 free parking,447662078,Xia,,Melbourne,-37.8116,144.96203,Entire home/apt,241,2,105,2024-09-01,3.46,1,90,11,
574237374429707635,3BR w/ Free Parking - Walk to Chadstone!,447665430,Annalisa,,Stonnington,-37.89182,145.08616,Entire home/apt,379,3,44,2024-08-17,1.57,3,22,9,
574291506510616725,Lovely 1B Apt with fantastic pool view Southbank,447673207,Lily,,Melbourne,-37.825817,144.964035,Entire home/apt,103,1,64,2024-08-17,2.31,46,87,21,
574315574910756934,2 bedroom apartment walk to Grand Prix & Beach,447676978,Lela,,Port Phillip,-37.857109,144.969543,Entire home/apt,,1,17,2023-04-26,0.58,1,0,0,
574600824101849318,Spacious Balwyn Villa in great location,93391912,Charlotte,,Boroondara,-37.8102,145.07981,Entire home/apt,239,5,9,2024-07-06,0.60,48,180,7,
574611538708703630,The Copper Bourke,93391912,Charlotte,,Melbourne,-37.81002,144.97265,Entire home/apt,165,2,103,2024-08-29,3.39,48,135,36,
574729870853516295,New York-Style Apartment on Collins St CBD,126194937,Jamie,,Melbourne,-37.81808,144.95696,Entire home/apt,,365,86,2024-04-27,2.86,4,0,26,
574769302924031551,Perfect for Families and Groups - Large 5 Bedroom,2614458,Michael,,Maribyrnong,-37.79325,144.86878,Entire home/apt,400,2,50,2024-07-27,1.65,1,104,22,
574772462975227678,Cosy Studio Apartment on Collins St CBD,126194937,Jamie,,Melbourne,-37.81862,144.95883,Entire home/apt,,365,102,2024-05-05,3.38,4,0,28,
575685585533680442,Beach apartment.,148990621,Tony,,Port Phillip,-37.88705,144.98438,Entire home/apt,,4,0,,,1,179,0,
575706529972253192,Economy Room in Airport West w/ Air Con and Extras,447995996,John,,Moonee Valley,-37.71782,144.87656,Private room,86,1,5,2024-01-04,0.18,2,355,1,
575808795986429014,Entire 2 Bedroom Apartment - Melbourne Southbank,284957082,Monica,,Melbourne,-37.82349,144.96032,Entire home/apt,,2,13,2022-12-28,0.45,1,0,0,
576210273882687393,Private Master Bedroom with Stunning View,46884318,Ella,,Melbourne,-37.823193,144.963989,Private room,99,3,77,2024-08-25,2.65,1,26,28,
576218865023450985,Large St Kilda 2 bedroom - perfect for Grand Prix,328867942,James,,Port Phillip,-37.86281,144.99177,Entire home/apt,9200,100,0,,,1,364,0,
576283970309201354,Central and Tranquil,448134480,Mark,,Moonee Valley,-37.74433,144.92143,Entire home/apt,163,2,92,2024-07-03,3.10,1,107,29,
576352358191906510,Skyline Cabin in Yarra Glen,17047706,Tania,,Yarra Ranges,-37.6454,145.35286,Entire home/apt,476,2,49,2024-08-11,2.23,1,112,21,
576393562459509641,1 bedroom walk-up apartment in Richmond,6035656,Elliot,,Yarra,-37.8216,144.99996,Entire home/apt,,2,20,2023-04-01,0.68,1,0,0,
576513749680942195,Delightful studio in Newport,119814707,Amy,,Hobsons Bay,-37.83484,144.87069,Entire home/apt,81,2,139,2024-09-04,4.65,1,106,55,
576945514998336033,"River Lodge, relaxed 4 bedroom house on the river.",71048081,Melissa,,Yarra Ranges,-37.72135,145.7664,Entire home/apt,460,2,52,2024-07-07,1.72,1,236,11,
577028842511410600,"Entire studio near the Beach own carpark, balcony",436044,Aliana,,Port Phillip,-37.863707296291956,144.97988213284304,Entire home/apt,180,28,19,2024-07-11,0.69,3,69,15,
577227417915637625,Spacious  Master BR with Private Bath & Balcony,448363697,Danni,,Cardinia,-38.07228,145.43536,Private room,77,2,25,2024-06-06,0.83,5,91,3,
577257548016701286,Tiny Home in the Sky: Convenient Melbourne 1-Bed,448369428,Matthew,,Port Phillip,-37.83108,144.95061,Private room,,1,3,2022-03-28,0.10,1,0,0,
577644893934778362,FREE Parking |  2 Bedroom+ 2BA Apt with Pool & Spa,96045609,Sherry,,Melbourne,-37.82121276855469,144.9425048828125,Entire home/apt,137,2,163,2024-08-23,5.54,1,45,53,
577691177702588271,Luxurious 1 Bed Penthouse with Hot Tub,448495037,Chante,,Melton,-37.73592,144.74109,Entire home/apt,258,1,137,2024-08-18,4.65,3,152,55,
577723138067846077,Spacious 3BR Apt for 8 Near Queen Victoria Market,343442154,Advante Homes,,Melbourne,-37.814495,144.957596,Entire home/apt,219,2,6,2022-09-04,0.20,168,0,0,
577739197962457073,Funky Fitzroy Street Studio 113,9028154,Ayal,,Port Phillip,-37.86175,144.97448,Entire home/apt,89,2,36,2024-08-30,1.32,16,75,14,
577856021949662225,"Beach pad, trams to city & secure small car park",438668997,Mark,,Port Phillip,-37.858208,144.972214,Entire home/apt,125,3,73,2024-03-24,2.43,1,25,17,
577890448165546684,"Peaceful retreat above iconic streets, Revel&Hide",373565025,Lisa,,Yarra,-37.80052,144.98715,Entire home/apt,210,2,105,2024-08-30,3.47,1,313,41,
577953725102063297,Welcome to Port Melbourne,448545068,Slavica,,Port Phillip,-37.840302,144.935974,Entire home/apt,233,3,10,2024-02-29,0.34,1,320,1,
587817718670062587,The heart of South Melbourne,386976312,Mark,,Port Phillip,-37.84035,144.96098,Entire home/apt,2286,4,7,2022-07-07,0.24,1,24,0,
587832080590518888,A Cozy & Stylish Studio Next to Southern Cross,343442154,Advante Homes,,Melbourne,-37.815716,144.952957,Entire home/apt,88,1,59,2024-08-30,1.99,168,160,23,
587850170272629973,Domi Rentals - The Lantana Residence,45356831,Domi,,Monash,-37.92006,145.12711,Entire home/apt,295,14,7,2024-05-25,0.37,55,314,4,
587855782556578135,The Canopy House Yarra Valley Healesville,235895011,Deborah,,Yarra Ranges,-37.64342,145.51387,Entire home/apt,383,2,75,2024-08-18,2.73,1,167,31,
587980874517236067,Modern & Cosy 1 bed + Study Apartment + Gym & Pool,17020128,Monica,,Melbourne,-37.82993,144.96733,Entire home/apt,,3,16,2024-07-24,0.55,1,0,7,
588071687924519257,Contemporary 2 BR Apartment In Southbank,156409670,Tushita,,Melbourne,-37.82298,144.96439,Entire home/apt,1220,3,0,,,10,363,0,
588127522337455204,2 bed & 2 bath apartment - walking distance to F1,29957909,Anthony,,Port Phillip,-37.84138,144.93806,Entire home/apt,2000,3,0,,,1,365,0,
588341911916373331,St Kilda Lovely Studio Apartment,21189450,Dana,,Port Phillip,-37.86236,144.98454,Entire home/apt,,2,26,2024-07-22,0.90,1,0,10,
588385299885456259,"Modern, Vibrant, 2Br ap. stone throw away from CBD",194631283,Alan,,Yarra,-37.79913,144.99389,Entire home/apt,1071,1,0,,,1,365,0,
588490087882310649,"Sapphire of South Yarra ,  two bedroom condominium",354885434,Quickstay,,Stonnington,-37.83610153,144.99699402,Entire home/apt,209,2,65,2024-08-23,2.20,22,336,20,
588518817674495906,"Great Studio Apt in Carlton! A/C, Smart TV, Parkg!",90729398,Flexistayz,,Melbourne,-37.80229,144.96774,Entire home/apt,75,7,10,2024-08-12,0.37,295,28,3,
588576363951037761,Sweeping Views! Large St Kilda Apt 2B2B w Parking,104431444,James,,Port Phillip,-37.85566,144.98308,Entire home/apt,166,3,33,2024-08-08,1.12,58,145,10,
588580211106433480,"OCEAN VIEWS, ROOFTOP SPACIOUS 2BR APT - SLEEPS 5",12197796,Nicole,,Port Phillip,-37.86123,144.9714,Entire home/apt,230,1,41,2024-06-03,1.41,13,11,19,
588664898178081304,Hudson | Leafy Toorak residence with Foxtel,354885434,Quickstay,,Stonnington,-37.83407,145.01995,Entire home/apt,252,2,38,2024-06-21,1.29,22,200,10,
588682237298728093,Relaxed Richmond Hill Home,383654,John,,Yarra,-37.8217,144.99124,Entire home/apt,280,2,36,2024-06-15,1.31,4,154,13,
588795413490826570,Experience Melbourne in Luxury,377132005,Sam,,Port Phillip,-37.835,144.97352,Entire home/apt,,1,0,,,1,0,0,
588811953151594690,Hanging Garden-Mountain Views Retreat,50693573,Frank,,Yarra Ranges,-37.87483,145.39224,Entire home/apt,777,2,32,2024-07-10,1.08,3,184,4,
588812066078118786,"Entire 2 bedroom, 1.5 bathroom villa unit",450883921,Jenny,,Moreland,-37.75729,144.96664,Entire home/apt,,2,10,2022-08-28,0.38,1,0,0,
588851244438418323,Wombat Rest Tiny House,7059011,Thomas,,Yarra Ranges,-37.85429,145.68969,Entire home/apt,194,2,74,2024-08-24,3.40,1,319,38,
589213225143725921,NEW Townhouse close to the beach and station,399749525,Gillian,,Bayside,-37.94889,145.00724,Entire home/apt,170,4,41,2024-08-18,1.40,1,95,11,
589385693323619369,Large 3 bedroom townhouse in alphington/fairfield,9196854,Kelly,,Darebin,-37.7805,145.02305,Entire home/apt,302,2,10,2024-08-17,0.49,1,151,9,
589521717262285780,Central Private Room in Shared Apartment with view,65656147,Kelvin,,Melbourne,-37.82651,144.95775,Private room,,2,12,2023-01-21,0.41,2,0,0,
589947898655162530,Private room and bathroom in Beach side Apartment,20752793,Rochelle,,Port Phillip,-37.85785,144.97046,Private room,100,2,8,2024-03-24,0.27,1,179,3,
589999068658379098,The Lantana Residence,333906333,Avi,,Monash,-37.92016,145.12732,Entire home/apt,1000,14,0,,,43,0,0,
590040933498061202,2BR 2BA 'Dream Team'-Massage Chair+Pool -sleeps 6,12197796,Nicole,,Melbourne,-37.8173,144.98535,Entire home/apt,209,1,128,2024-08-27,4.84,13,51,58,
590065576978093310,Private Studio Apartment in Ace Beach Location!,50928501,Danielle,,Port Phillip,-37.86764,144.98436,Entire home/apt,110,3,27,2024-07-01,0.92,3,59,7,
590083694626270038,St. Kilda Gem minutes from it all,12491940,Kevin,,Port Phillip,-37.86414,144.9759,Entire home/apt,,2,45,2024-05-06,1.54,1,0,19,
590164653430575515,Enjoy Inner City Lifestyle Large 3bedr home + pool,451170252,Maria,,Stonnington,-37.84908,144.98972,Entire home/apt,,3,2,2022-04-26,0.07,1,0,0,
590184293453419292,68th Level: Stunning 3BR Retreat 8Pax Free2Carpark,356845764,Lee,,Melbourne,-37.80526,144.96234,Entire home/apt,244,1,231,2024-08-28,7.73,39,76,111,
590187543993900663,"MELB Spacious 3BR High-Rise Apt,7 Pax Free2Carpark",356845764,Lee,,Melbourne,-37.80729,144.96096,Entire home/apt,249,1,230,2024-08-16,7.70,39,106,102,
590189097569099661,"52th Level:Melbcity Cool highrise 3Bedrooms, 8 pax",356845764,Lee,,Melbourne,-37.80569,144.96091,Entire home/apt,249,1,226,2024-08-27,7.58,39,120,95,
